transaction_hash,wallet_address,event_id,transaction_type,status,timestamp,ticket_count,price_paid,original_event_price,markup_pct,ip_hash,is_resale,scalping_label,fraud_label,risk_score
0xa4ea001559f24e17a6f2de1775ca016b54be8e01,0xc8898b6f17984dfaa28db57f1a2dfca1,EVT_049,PURCHASE,SUCCESS,2025-12-31 05:44:40.645976,1,271.0,271,0.0,a34feb17325e8a78c0f44b4daadb616e,False,0,0,0
0x370763a4e6b746019a4aa36f1021d9dc078a79a2,0x88baf3550e1f4a8c9b4283c78b9c72cc,EVT_040,PURCHASE,SUCCESS,2025-12-31 06:00:12.640448,2,406.0,406,0.0,9c08839fab24c17ec50cbd56a02c7741,False,0,0,0
0xd8e7b77edb7e4437a15b4f0644c5ad628e313372,0xfd9a72231aa84e92b5bfdb0d09b4bb71,EVT_038,PURCHASE,SUCCESS,2025-12-31 06:02:09.640443,4,410.0,410,0.0,d275682437ae1a90b5e3df1514d21755,False,0,0,0
0xc8ca03a7e80b465ebb51e1763524c8d9ea3afc62,0x81ed0f092a51412ebc19d34104fb4c8c,EVT_021,PURCHASE,SUCCESS,2025-12-31 06:12:39.640393,4,93.0,93,0.0,dbb672986184362ba6361fdc9ccf8bef,False,0,0,0
0x5f56b1e03e494279baa77d67302f7f0d382ccafe,0x22e0c87e63d447d6860937474ec094a3,EVT_005,PURCHASE,SUCCESS,2025-12-31 06:12:57.640334,1,135.0,135,0.0,9b00732a46690b06348a9a23f9d67c35,False,0,0,0
0x10edb7686970426f81caae8eee5ff89d7ca73641,0x58ae27de7bc14d28ae858622e556cf79,EVT_009,PURCHASE,SUCCESS,2025-12-31 06:16:24.640347,3,141.0,141,0.0,002df6d8efb97984f4bc10e8683284c2,False,0,0,0
0xb76b82a6e3864b1dbab303514ffb0e5c80f16dcb,0xb1032a61faf649ffbceeb39c795e3b0d,EVT_033,PURCHASE,SUCCESS,2025-12-31 06:21:20.640429,1,141.0,141,0.0,b4c8975e062b7ef55e0c5b41f25d4a5b,False,0,0,0
0x93bc97946a3f406aa1ed3cbac144fe16405b93b2,0xf57091fcc3e84e1a950877e8d8e5ab0f,EVT_014,PURCHASE,SUCCESS,2025-12-31 06:24:37.640369,4,52.0,52,0.0,55a1da6125515459c8b35eaf1ce26823,False,0,0,0
0x83254837099246e9be6d351ebac83c734c398052,0x9c45a94e8b384a48931af13513738d26,EVT_021,PURCHASE,SUCCESS,2025-12-31 06:29:41.640393,1,93.0,93,0.0,0a3e66fe2ecc69df5b63ce2db7d49851,False,0,0,0
0x6a9b2c1bd1f54492a28c1a4379f1dfdfd4f1e1ac,0x1eb90615f4b440d48b91c25ae59e80fb,EVT_029,PURCHASE,SUCCESS,2025-12-31 06:30:23.640417,3,228.0,228,0.0,b7da8a5ef32fd203ec8cbff9f1dc3bb5,False,0,0,0
0x0221c2c2561a4cd9862514faeb834eab45250f76,0x252698f9874547aeb810bdaa1b12f5c5,EVT_016,PURCHASE,SUCCESS,2025-12-31 06:31:13.640375,2,356.0,356,0.0,1817edd1db6ae36618d38267d7526272,False,0,0,0
0x58371ca635384a6ba34d45de8e952de9bd66a11c,0xb4fac0c056274d1580d96735f8664535,EVT_037,PURCHASE,SUCCESS,2025-12-31 06:43:19.640440,3,325.0,325,0.0,cea87d12b3882d6aff8fa5d721967589,False,0,0,0
0x8b8da3f8d6d8489ba87f7b0c027796813375720f,0x371fb6fd4f5d491d8141ec51aa7a959b,EVT_020,PURCHASE,SUCCESS,2025-12-31 06:44:32.640390,3,154.0,154,0.0,4fef0207f7e2bae611948cc5f2dc582a,False,0,0,0
0x657bc0dc26bf4f2fb2135833628f1949a8df3313,0xa3e56ca9dd954676b2fc27b48c97b560,EVT_020,PURCHASE,SUCCESS,2025-12-31 06:49:12.640390,4,154.0,154,0.0,bb739f8a8adaa58bfccf9bacb960def1,False,0,0,0
0xc2b33131d9d048f38d886b5c55f7e4016a778227,0xb4493c5c4ddd46839c6782c8cf2fc4c1,EVT_044,PURCHASE,SUCCESS,2025-12-31 06:51:47.640460,4,317.0,317,0.0,571ad6e60cc62e6acb35a70f18b2a819,False,0,0,0
0xae0b22a8f7014092b115bb248139f7481dee0279,0x049d5a191119413da404cf16a88265a1,EVT_014,PURCHASE,SUCCESS,2025-12-31 06:51:50.640369,3,52.0,52,0.0,30090589d1295358c18d0f9a138573a7,False,0,0,0
0x622263301c74441eafa89100d87ca0fd155f1b3f,0xc14a438de1d14eb19a9f3d9f0b1460f6,EVT_026,PURCHASE,SUCCESS,2025-12-31 06:53:04.640408,3,165.0,165,0.0,89511166f9ce30973caeb5e1ba61f04c,False,0,0,0
0x9c4f083fcc214bedba7aaabd4818824102386fc1,0x4053f7b1fb0f4a5eac963b2a6ef39a9f,EVT_012,PURCHASE,SUCCESS,2025-12-31 07:19:03.640357,1,456.0,456,0.0,1cee9545ffadfea65112ff84d5796db2,False,0,0,0
0xce11f1796b6e4cfe9ea351eedbdb32a871ca0df8,0xe19b3a22d3ae4f9ea31b60419ef312cd,EVT_034,PURCHASE,SUCCESS,2025-12-31 07:21:29.640431,1,498.0,498,0.0,e4beb253e3ac141715cf8548f34d332f,False,0,0,0
0xf40f32658cb74035ab5b019afccd7dac030b4755,0x6c28485789c14d5194a5c68ee1b13e2f,EVT_000,PURCHASE,SUCCESS,2025-12-31 07:23:04.640078,2,108.0,108,0.0,ba3d5b72676e6d061b8dc0f1dbe1b961,False,0,0,0
0x63574a3438534d03906867059b18f500438b319e,0x7b2c3a8cb8ea4c679d085f23ff2fd026,EVT_003,PURCHASE,SUCCESS,2025-12-31 07:37:22.640326,3,111.0,111,0.0,a00512103b891a63639c1b83c46633a0,False,0,0,0
0x0667c6a5c9c24e6e9f9250daab77649b3e27780d,0xc578514a0f184044b3b28f9858f7b93c,EVT_041,PURCHASE,SUCCESS,2025-12-31 07:38:30.640451,4,310.0,310,0.0,42c526d1ecfecd3b7341bc719aec4feb,False,0,0,0
0xc93af01e58a0438cbdf0f64eebe121324c6d464a,0xe35eaa2637ff47c1acc448de774b98a4,EVT_020,PURCHASE,SUCCESS,2025-12-31 07:41:35.640390,4,154.0,154,0.0,1adfabc1f5c74984db243e61da964e16,False,0,0,0
0x3b7f64cfd4134866a286abe5f072afe9adff5b59,0xed698cba34a14200b9dfae5822a94c97,EVT_010,PURCHASE,SUCCESS,2025-12-31 07:43:48.640350,1,144.0,144,0.0,f2f97806751c93c792d849d56f898f8d,False,0,0,0
0xb62f30398b0a48b789ca60981156006c97931c20,0x6c03983c97a34c67ad7b966c56dc5c2e,EVT_036,PURCHASE,SUCCESS,2025-12-31 07:49:26.640437,4,230.0,230,0.0,0a24791e2532081df20156189f103dd6,False,0,0,0
0x7268c726bcd646b9868296e5aa99fd2a5b454d51,0xc0cf90f2b86d4bb1b7d200c85cc42799,EVT_006,PURCHASE,SUCCESS,2025-12-31 07:55:38.640338,2,78.0,78,0.0,7360bbc5476f6a202b6e0b4d83d36be8,False,0,0,0
0x16a4c8314e6e4765ad5fdfe0e07f1093f68f2600,0x3e71fe8dfd7f41899ba7d1d82166323f,EVT_047,PURCHASE,SUCCESS,2025-12-31 07:59:05.645969,4,382.0,382,0.0,f72f5b8327ca0cbe5949bf8c64d3c512,False,0,0,0
0x36ddd61df9fb415dbbe3edf8f8a0e0540cf7f85a,0x35c8c7bae59149d2af584f2e12491021,EVT_007,PURCHASE,SUCCESS,2025-12-31 08:03:06.640341,1,363.0,363,0.0,66894e44e4c9231a25a7c9dfe9fdfe5c,False,0,0,0
0x04479393b0a644a48b45c5ba76f510da70b401bf,0x154e41b56e5e4b729d275261ded83e7a,EVT_011,PURCHASE,SUCCESS,2025-12-31 08:08:31.640354,3,272.0,272,0.0,bc1e7db200c7ea242e5a9d9df6ce68ba,False,0,0,0
0x76e752d49ef74dcdb74a166aee43537baf7f1bd0,0x1edae27de4354bbb8d6063d74ba82534,EVT_047,RESALE_LISTING,SUCCESS,2025-12-31 08:08:45.645969,1,1316.0,382,244.5,6b018897456e720906da641f3e570088,True,1,0,30
0x37e1ca749a944795801f0bbefd158bc3045e736b,0xa8de204dd61b4db8a3537cc49201e5d4,EVT_016,PURCHASE,SUCCESS,2025-12-31 08:11:04.640375,2,356.0,356,0.0,29f46e855e79005ce5f01767947d4cd4,False,0,0,0
0x3368dd3426bd48dd9b7d5229575c9fdc09085eeb,0x7dfeb39e65ef40f6a27e27ae0f2c1d72,EVT_014,PURCHASE,SUCCESS,2025-12-31 08:18:08.640369,2,52.0,52,0.0,d9f0966bf9f551b1e59f6ea2fa370689,False,0,0,0
0x3bac1b26b13e46839956e644d704a182efcc0475,0xf4eba39ab4b64d2c8fee1f77eff6c618,EVT_027,PURCHASE,SUCCESS,2025-12-31 08:21:37.640411,1,196.0,196,0.0,416fef7659fa26dffd570accc3993244,False,0,0,0
0x0ba8f35094ed4b2fae3e98337ce0832f23043326,0x61ff2e0e9eb74e1d99a0cc4694c71ebc,EVT_028,PURCHASE_ATTEMPT,SUCCESS,2025-12-31 08:25:48.640414,16,215.0,215,0.0,611a149f33dbe76c4fefed503a1e8c76,False,1,1,100
0xcad573be41784b4c84ac075f58f96187b0591ce7,0x8d81e639de6f4ff98cedc5742d210e54,EVT_038,PURCHASE,SUCCESS,2025-12-31 08:27:00.640443,2,410.0,410,0.0,836f74de1f959af0353d02a8e5f1bcc3,False,0,0,0
0x53a24b3d93524d26a033403e2d8221daaf1c77d9,0xf6fe934790384e36b3c52387d16381f2,EVT_047,PURCHASE,SUCCESS,2025-12-31 08:36:09.645969,4,382.0,382,0.0,f369e285ddc818687f7f896a6472282f,False,0,0,0
0x4de729444eef4c1089f6ae1f30795921a4846f9e,0xc2ed530f733748c28313be6e30d6b9fb,EVT_006,RESALE_LISTING,SUCCESS,2025-12-31 08:37:38.640338,2,192.7,78,147.05,26243bcd9b84c577b3c06d0d06f73546,True,1,0,30
0xed49d2045e2d40bcbc177a2ee21d4c4436dd6cc6,0x0476b49dab3649d5870143a63e1facb2,EVT_009,PURCHASE,SUCCESS,2025-12-31 08:43:54.640347,4,141.0,141,0.0,670d44571c17e91658c787e9433f4e55,False,0,0,0
0x7298f801ce6d4fd2b66f84b35de5821a8630efb8,0xd5944ec5d4c54356befb140afa86b3c3,EVT_030,RESALE_LISTING,SUCCESS,2025-12-31 08:45:27.640420,3,808.16,411,96.63,c8bc08cce6f706a388dc59d1d8ba6ee9,True,1,0,30
0x139ed1673579403898cb5ceeae9ba2cd70e42f7a,0xd41b4d42e63544489634faf2f6a8ef51,EVT_025,PURCHASE,SUCCESS,2025-12-31 08:49:23.640405,3,466.0,466,0.0,be3ece11248594e2bce4c69a6eab87ce,False,0,0,0
0x680f87abe63941e589b65a20134e9aef3a5c1b41,0xad521ffa446048e1a232de8c3aeec9fc,EVT_031,PURCHASE,SUCCESS,2025-12-31 08:52:20.640423,2,173.0,173,0.0,fb43064244377e5bc0684f774cbf2890,False,0,0,0
0xeaaab50a6b544b3eaf719a1e51f31787d7455a80,0xd0bedb1a4b4a45c894f4be7ef784e229,EVT_038,PURCHASE,SUCCESS,2025-12-31 08:57:51.640443,1,410.0,410,0.0,476af81073c9418b01b523b2e25a512a,False,0,0,0
0x3f03fc9b443f40649d6ddeb5e364e208298e9085,0x3055f5e9da7644209426a5c9d4e73cf1,EVT_043,PURCHASE,SUCCESS,2025-12-31 09:00:58.640457,1,285.0,285,0.0,d9b84ea270f2fe52eefd65f04aa5f32d,False,0,0,0
0x83e48bfab1fd4998ab824200283118618d4dd09a,0x74bb9b8c69c7445f85ce7ce8f7c594b1,EVT_044,PURCHASE,SUCCESS,2025-12-31 09:02:07.640460,1,317.0,317,0.0,3dea4d949836bdf0640af145fd09ba05,False,0,0,0
0x6509d575217347e8b410619d17b4b18911ea37f3,0x7c1375977916430ab1dbf058f35cf468,EVT_041,PURCHASE,SUCCESS,2025-12-31 09:09:01.640451,4,310.0,310,0.0,ecbb52c43b5a6f4ca34469441bf7b3c6,False,0,0,0
0xffe352888dbf4a3983dd00535cab5974011aa442,0x61c213ac0fdb409fba78a30e348012e4,EVT_044,PURCHASE_ATTEMPT,SUCCESS,2025-12-31 09:13:50.640460,11,317.0,317,0.0,a8a1a089a003d33a54131c553e9b9ee9,False,1,1,100
0x79a9b654a71c487f96d4e7bba5b08246e1e08dd0,0xdf07c910619948d2ad0e6166141c9089,EVT_005,PURCHASE,SUCCESS,2025-12-31 09:18:27.640334,2,135.0,135,0.0,368a6ed371dc2adb1964dbaf0a977efd,False,0,0,0
0x61c386a2443a4c0286ef8410cde767f9ac5a1223,0x2f4c804d735e411aa92eabb1c480b075,EVT_022,PURCHASE,SUCCESS,2025-12-31 09:19:07.640395,1,67.0,67,0.0,0ecf88fde5bc03a0857a5879e1e7d71c,False,0,0,0
0xe154899eacc043949259191a99f3db91d919c68b,0xae86b3c92f5d4fcbafc6618021b20246,EVT_027,PURCHASE,SUCCESS,2025-12-31 09:28:37.640411,1,196.0,196,0.0,3a1dfa60f1d2f88d71b6c83c3815537e,False,0,0,0
0x3a79f695e319403e8ab615c65f0a01daec74c805,0xf2af42a311f84908837cbe18c3274a88,EVT_045,PURCHASE,SUCCESS,2025-12-31 09:34:58.640462,4,254.0,254,0.0,bfcbff4257d44aa73bf43c172c02c5ad,False,0,0,0
0x8337303301294344bc3ed851e772aa7c88bba911,0x9ebbf24c773e4cfd879103f37a4899cf,EVT_033,PURCHASE,SUCCESS,2025-12-31 09:38:17.640429,2,141.0,141,0.0,9ffc3f4c21d4ff4c74a8a2cb01dfe506,False,0,0,0
0xbc0f911c2cde45f2a796d75829d0f0b356ffe348,0x2db1d3a2e8ad4853b9116d62a5378184,EVT_008,PURCHASE,SUCCESS,2025-12-31 09:38:45.640344,3,474.0,474,0.0,db3b4db823432bcf7c7474e430d94520,False,0,0,0
0xa14c212baea14f4eb4b9dc9a6e81aba4731d8eab,0xc3764ec545b44f6f8e3ba2a940b0cdfd,EVT_041,PURCHASE,SUCCESS,2025-12-31 09:40:32.640451,3,310.0,310,0.0,6172794c1b853d1afde9d90eafbea7b4,False,0,0,0
0x1b7dc2640bf041439f37b495f1ba4b6c0daaac7a,0x44d1ffaee95a42929a2a5098e7962206,EVT_031,PURCHASE,SUCCESS,2025-12-31 09:41:32.640423,1,173.0,173,0.0,a379fc2e4cdb5f5cd8da16ccadfa160f,False,0,0,0
0x9c8585107aa74ac48913fe178a27cc5b8078e6d6,0xf03e24e2f9e2448c915cbb64462bc904,EVT_012,PURCHASE,SUCCESS,2025-12-31 09:42:20.640357,3,456.0,456,0.0,0d526fdbf8688ac565420d0b07d9c0cd,False,0,0,0
0xb308137c970546b999642b09bd95ddd7cdf6e9fc,0x655e2a0b5feb464cba7039cda44f62ec,EVT_017,PURCHASE,SUCCESS,2025-12-31 09:52:55.640379,4,94.0,94,0.0,3a5daab6d973ba19ee52664e6020251f,False,0,0,0
0xda959a6979b5431c942275108eb537c952c71af4,0x990016a64ffd436aa2ee4ceb62d39da9,EVT_047,PURCHASE,SUCCESS,2025-12-31 09:54:14.645969,4,382.0,382,0.0,c43a316b46e4050f2a75e55a460dd6bb,False,0,0,0
0x51043e376be845b6a37e2a9bdd641fcd6e380d5b,0x527f5db02b5641c9a5ea033bad79cffa,EVT_015,PURCHASE,SUCCESS,2025-12-31 10:13:52.640372,4,249.0,249,0.0,13276faf11fa711423404a112cd1f4f1,False,0,0,0
0xf635b62074444cc6b0bdccce032538349510c858,0x8510c8f95fcf4cde9f0ff22686921eac,EVT_034,PURCHASE,SUCCESS,2025-12-31 10:23:08.640431,4,498.0,498,0.0,ebd1e16ac7405d375bb872f1a1df89db,False,0,0,0
0x6219beb21bed4decae390150665bc0a10450a813,0xc87f9c2a6e99451f9d1dd0cac188a31b,EVT_037,PURCHASE,SUCCESS,2025-12-31 10:28:50.640440,2,325.0,325,0.0,4dfd8ec856dfb054a91129b9923d3be3,False,0,0,0
0xe8fadb4b4c5e494781fecd43a436429ca57b6bae,0x2022d049eefa408f8756def1b9c8b546,EVT_046,PURCHASE,SUCCESS,2025-12-31 10:29:28.645939,2,81.0,81,0.0,a1cc8b4386fe83a4447c5fe19af02a32,False,0,0,0
0x20484efa08dd4b83af1ca0ad2a358df16f38b57b,0xa7583d09ffe442af8ea7efee2c91528b,EVT_038,RESALE_LISTING,SUCCESS,2025-12-31 10:32:01.640443,1,524.43,410,27.91,27de817c2de96cb929f8391f59fc1e8b,True,0,0,0
0x3d3a8a463a92411699e0c2b010452df6a47dfb0b,0xb2378b381b534fc0afc35ff2d16196ca,EVT_011,PURCHASE,SUCCESS,2025-12-31 10:32:03.640354,3,272.0,272,0.0,b2a9fe5f39a75727c39a6394f115844d,False,0,0,0
0xcbcbef1c7c2d43e3872945ba3a24724c66056e1e,0x6f2c24087e1d4db9a95a2ade10684a32,EVT_009,PURCHASE,SUCCESS,2025-12-31 10:35:33.640347,4,141.0,141,0.0,20ffac832d0a8c90d006340d5d9bf549,False,0,0,0
0xdb58899fd2de4d23be1966e2fc6a53d0bdb40c22,0x03a8af40b3884627942a7b4c80da7d6a,EVT_019,PURCHASE,SUCCESS,2025-12-31 10:38:06.640387,2,301.0,301,0.0,8494435a474b942c07a4fb93f650ded5,False,0,0,0
0xb79e7c355fa94555b5a02a2ac602f6ebb1e7ab3b,0xb42af750027e49a3a634cc33573d1080,EVT_030,PURCHASE,SUCCESS,2025-12-31 10:38:20.640420,2,411.0,411,0.0,86155d7eb38359bfbcdde2677b0433c9,False,0,0,0
0xdfd56e555ee14717a1320d187873cda76b8bde95,0xcb3eff982c8e4d65a305af5dba5737fe,EVT_006,PURCHASE,SUCCESS,2025-12-31 10:38:28.640338,2,78.0,78,0.0,28f91f984df0c3af621e0907dd04d6f8,False,0,0,0
0xdedf564726ad41d89b79d5eabb56a30850d5b439,0xed2d10f8236b4024973b21f6af5f6c56,EVT_040,PURCHASE,SUCCESS,2025-12-31 10:40:14.640448,3,406.0,406,0.0,b2d626bd6e50b165534039d21c766e66,False,0,0,0
0xae6c31d464a040e7bc2189525b05d99ba35179b8,0xb80a5a85f1ed4ac7a33c3718bfe27cf0,EVT_029,PURCHASE,SUCCESS,2025-12-31 10:47:39.640417,1,228.0,228,0.0,5676924bea857f8eb8f17396d848458d,False,0,0,0
0xa1e1f106e8f4478b8d4fdc167d83472184fbebb8,0xd6024c10c147447e9e366f2ec4c44530,EVT_035,PURCHASE,SUCCESS,2025-12-31 10:54:26.640434,3,237.0,237,0.0,6e00ec6efd285c61c11a906690fe94e5,False,0,0,0
0xd4c558e665014161a87b33d719c3d13a8383872a,0xb051197497e544eab0657b4299b51eee,EVT_000,PURCHASE,SUCCESS,2025-12-31 10:55:34.640078,1,108.0,108,0.0,015844f0b89961f525c93403dafcff0c,False,0,0,0
0x11a4c6587dfc4d98bbe256d81025fb4b415222a2,0xd875c39b0dd544ac830651630e673645,EVT_025,PURCHASE,SUCCESS,2025-12-31 11:00:01.640405,1,466.0,466,0.0,1e0cd5647b81a0172948a5232c7a3368,False,0,0,0
0x9ac53a585db047f3b09256e34675d15e89b9df3d,0x70e4767c20b74670a424496c9b321ef5,EVT_049,PURCHASE,SUCCESS,2025-12-31 11:12:01.645976,2,271.0,271,0.0,5f3ae35801aeecd5259ec14f43135bd6,False,0,0,0
0xf1434ee221894627a4070f9adbb5167f557bf8c8,0x82a47b9bebf54652854090a32edda2b6,EVT_038,PURCHASE_ATTEMPT,SUCCESS,2025-12-31 11:12:26.640443,12,410.0,410,0.0,e46706ba4e74967a74a2f954ebbfd32a,False,1,1,100
0x7c4e40d6a6b6416ea866b788bbe4bf03473fccbc,0x0996148cfe154a0490b8617c559c53c1,EVT_016,RESALE_LISTING,SUCCESS,2025-12-31 11:13:31.640375,3,910.27,356,155.69,ee9dc975f183fda98c6b40286e4049a9,True,1,0,30
0x8e5ef098879d4c46a0dbb55d8234ae66d88c65ab,0x7aabc71977524ec191570ef8633299fe,EVT_019,PURCHASE_ATTEMPT,SUCCESS,2025-12-31 11:19:03.640387,5,301.0,301,0.0,d2519a6ce87d2b0096090da2a915f407,False,0,0,20
0x3623cefa9e084a89bfb2b179506dba6cc27e3d96,0xc56d83430e044070adc4813e9c485d62,EVT_000,PURCHASE,SUCCESS,2025-12-31 11:20:11.640078,4,108.0,108,0.0,e6f640573f2c25e38d3cf94f9ff09be3,False,0,0,0
0xfc30b22be27e42a9aac8d038b4f3393dc59a6249,0xa7c5bc336f57451888c2fe5f4503c5ea,EVT_038,PURCHASE,SUCCESS,2025-12-31 11:21:51.640443,3,410.0,410,0.0,62ec62ab40472590233628d6b51ac5ee,False,0,0,0
0x7dbbf38bb6ca4c32bd77d49b93f23019fc2f795a,0x9340822b73a94062abec18caf0003f4e,EVT_025,PURCHASE,SUCCESS,2025-12-31 11:25:22.640405,4,466.0,466,0.0,c734eed1e50884b74de78e3fb2e73a93,False,0,0,0
0x9f4d51e08714433db2d95fe8d6fc779345f0465a,0xc371c9f1146d4df9b1b1c7d8678fd4d4,EVT_041,PURCHASE_ATTEMPT,SUCCESS,2025-12-31 11:28:19.640451,17,310.0,310,0.0,ab1674929b525c91bea5acad61919846,False,1,1,100
0xb2e3577f5d914a69b9f82ae40060d352767ad4dc,0x2d2d1cf8e4654317bdd2ab17c0f4e747,EVT_010,PURCHASE,SUCCESS,2025-12-31 11:29:29.640350,2,144.0,144,0.0,19af1fc84144d6b889f15eba138b9256,False,0,0,0
0x6fd189ad3baa4e6bae39ad3903c26a976d476bc8,0x61ff2e0e9eb74e1d99a0cc4694c71ebc,EVT_042,PURCHASE_ATTEMPT,SUCCESS,2025-12-31 11:32:56.640454,7,142.0,142,0.0,a60eef127c525b3fe4e3d6787222af6b,False,0,0,20
0x4b09911b62c84db5b2a470453c58dfccc6a26735,0x6bc8ba4c2e644be2b58d17ab8a7f6089,EVT_038,PURCHASE,SUCCESS,2025-12-31 11:36:43.640443,4,410.0,410,0.0,5db7219c60e45bfa77e66f0c75121281,False,0,0,0
0xd1dcbcc3508d436cb9ce07eaeb37d3ebf97695cc,0x4b24d833f74548c9a0302d8c06a35d4e,EVT_036,PURCHASE,SUCCESS,2025-12-31 11:38:31.640437,4,230.0,230,0.0,9762d16c8df74c8418574b7164167465,False,0,0,0
0x6489ad07820a4a6fbdb22941de1cdbb9f1098c96,0x850784435a8942728d5489aa3b5d8a5b,EVT_026,PURCHASE,SUCCESS,2025-12-31 11:45:02.640408,1,165.0,165,0.0,58269315af905a0dfb92e093d961b55b,False,0,0,0
0xed079cd75bdc426f859192a34d7436541df5982a,0x3e796e5fab684909a77d5e90b1a61546,EVT_036,PURCHASE_ATTEMPT,SUCCESS,2025-12-31 11:48:43.640437,6,230.0,230,0.0,7b1272912f5b2496e5804a816683b36c,False,0,0,20
0x25bbb27200f1431bab09d1fa342b9f058c4ddc9b,0x3055f5e9da7644209426a5c9d4e73cf1,EVT_006,RESALE_LISTING,SUCCESS,2025-12-31 11:51:59.640338,4,101.45,78,30.07,bf32b9ff1f071e6b10315de6ab0ffcda,True,0,0,0
0x8d0c4c757d2940298bb1e3f897ed1f276ad8aeab,0xe7155e93be4c46b98c6ce08f596d0b48,EVT_038,PURCHASE,SUCCESS,2025-12-31 11:52:07.640443,2,410.0,410,0.0,cb968725950c2762dbc7929d7fa30992,False,0,0,0
0x5592fe184a7e4e2e9bf489d1f3285f44cd253a14,0x9f53790299e04bddad7c19f464fbc5ef,EVT_027,PURCHASE,SUCCESS,2025-12-31 11:52:26.640411,2,196.0,196,0.0,ecc1368c85ce5e78188a1b5b89ea2184,False,0,0,0
0x4d1b581f2662486a86a7d48025f3b9a6315ee79a,0x61c213ac0fdb409fba78a30e348012e4,EVT_020,PURCHASE_ATTEMPT,SUCCESS,2025-12-31 11:58:07.640390,13,154.0,154,0.0,b32dfcf13b45dad27db92b8d29e59bed,False,1,1,100
0xfde5cd2e2df24913bbaf128ab725fc4fd53c3de6,0xe8101d50cbda43e392b1793437cdf1c1,EVT_032,PURCHASE,SUCCESS,2025-12-31 11:58:47.640425,3,127.0,127,0.0,89d918860f25762d69032bf90e8c32a2,False,0,0,0
0x95403a0f41b84dd5af7bcf287b6f34eb3ca18695,0x63e090a14c064028b9758bef50bb3af7,EVT_046,PURCHASE,SUCCESS,2025-12-31 11:59:50.645939,2,81.0,81,0.0,176c95ef1dd5f9487615e4ecdda9783d,False,0,0,0
0x7855e2cf8ae945318a71d65e2681cc00e107325e,0xe33ec313c4114a0f932ad1ac99810b9c,EVT_036,PURCHASE,SUCCESS,2025-12-31 12:01:36.640437,4,230.0,230,0.0,be066f8882af9a41bdbbe4416b854845,False,0,0,0
0x5f70eb8a6fae475183fb6f69b9c340e590fefd16,0x922907eb94c140f698a80a48b9f21fc7,EVT_031,PURCHASE_ATTEMPT,FAILED,2025-12-31 12:04:09.640423,19,173.0,173,0.0,e88058fd11fe2123d5f855ef3d9f6806,False,1,1,100
0x0964d5ca8a46410aa640df306d98460142cf4ba9,0x22d3ad18a59c4c078893f1603e3bdd7c,EVT_006,PURCHASE,SUCCESS,2025-12-31 12:08:17.640338,3,78.0,78,0.0,9c902cbb6ae4ce90cc00e7f0ed1b8cb8,False,0,0,0
0xf360a37f4c9743d9b6a6924121f57431869edc29,0xad198bfd76ac438e8d3e8071f66ba5e3,EVT_029,PURCHASE,SUCCESS,2025-12-31 12:16:35.640417,1,228.0,228,0.0,97c80b438b1bcdac670c5e682ca5d291,False,0,0,0
0xd3edbb9bbbb14eb58872e5f6bc52e087bcee73cc,0x368a19af20594289816d2dd7f8c2e9c9,EVT_000,PURCHASE,SUCCESS,2025-12-31 12:16:58.640078,3,108.0,108,0.0,a2ca47c4486540ef44f2a029dbcaf3ac,False,0,0,0
0x1e13c7b5413d49a0a0feba32271897ccac5fd4c9,0x08ddbfc9c57d41f785bbde6583cf5215,EVT_011,PURCHASE,SUCCESS,2025-12-31 12:21:01.640354,3,272.0,272,0.0,25a2415c641cfcdf5ff15e9d8edf229d,False,0,0,0
0xf7c56aaa72d24653862301e71939ac91f038d51f,0x744cc63495a244a68de2072dd2f3122b,EVT_011,PURCHASE,SUCCESS,2025-12-31 12:21:03.640354,4,272.0,272,0.0,96116bfcef5a1f9899b2015cf4f2f5ce,False,0,0,0
0x9233ac30750548089d7cd3db25a35b9fff52f284,0x39bc3ea4cb69471a805da078b2e0d61f,EVT_037,PURCHASE,SUCCESS,2025-12-31 12:21:15.640440,3,325.0,325,0.0,85b2cf6f7ab8f6262b1c46ac3cbc84d3,False,0,0,0
0x2587d9103d6d402c8f1a722355967b7460203c33,0xf2af42a311f84908837cbe18c3274a88,EVT_045,PURCHASE,SUCCESS,2025-12-31 12:27:40.640462,4,254.0,254,0.0,e19662eaebd8c6347a400a21ae85b175,False,0,0,0
0x882f885d3e984919bb30d31300472dff0a775e02,0xbc783d362da14592a4fd8eb01a896565,EVT_006,PURCHASE,SUCCESS,2025-12-31 12:30:48.640338,1,78.0,78,0.0,f57bbe23694f2e7bea638fd003a7ca22,False,0,0,0
0x769e0a93b5ea4fd5b287365c0be36984bebc1a03,0x687fe66a6adf434ca1907e23738b5a8b,EVT_030,PURCHASE,SUCCESS,2025-12-31 12:32:05.640420,3,411.0,411,0.0,f59f3f1f61a1b28ee99f617fda84aaf6,False,0,0,0
0x13c669e4906a40b1b2e7ec3ee58f5679a1b17a2d,0x8bb183046d4b49f6bd38ac76ded5dd6e,EVT_002,RESALE_LISTING,SUCCESS,2025-12-31 12:35:05.640321,3,395.64,180,119.8,8b35cde55d7c9c059bab12a3723bf11a,True,1,0,30
